XZC,<module 'time' (built-in)>,0.9846958822821857
XZC,<module 'time' (built-in)>,0.9848615583791456
XZC,<module 'time' (built-in)>,0.9851669418081005
XZC,<module 'time' (built-in)>,0.9859832042834316
XZC,<module 'time' (built-in)>,0.9868139256620508
XZC,<module 'time' (built-in)>,0.9874795113129485
XZC,<module 'time' (built-in)>,0.9880626357080211
XZC,<module 'time' (built-in)>,0.9892309530137571
XZC,<module 'time' (built-in)>,0.9893145099825055
XZC,<module 'time' (built-in)>,0.9892309530137571
XZC,<module 'time' (built-in)>,0.9892309530137571
XZC,<module 'time' (built-in)>,0.9893145099825055
XZC,<module 'time' (built-in)>,0.989565265603488
XZC,<module 'time' (built-in)>,0.989565265603488
XZC,<module 'time' (built-in)>,0.989565265603488
XZC,<module 'time' (built-in)>,0.989565265603488
XZC,<module 'time' (built-in)>,0.9910724728112102
XZC,<module 'time' (built-in)>,0.9876460480380205
XZC,<module 'time' (built-in)>,0.987063415108957
XZC,<module 'time' (built-in)>,0.987063415108957
XZC,<module 'time' (built-in)>,0.98507102469999
XZC,<module 'time' (built-in)>,0.9854854424638521
XZC,<module 'time' (built-in)>,0.9854854424638521
XZC,<module 'time' (built-in)>,0.9851101770828763
XZC,<module 'time' (built-in)>,0.9851930778804092
XZC,<module 'time' (built-in)>,0.9861889768724542
XZC,<module 'time' (built-in)>,0.9851101770828763
XZC,<module 'time' (built-in)>,0.9850272902358354
XZC,<module 'time' (built-in)>,0.9831247350061221
XZC,<module 'time' (built-in)>,0.9832898827862343
XZC,<module 'time' (built-in)>,0.9826296243455518
XZC,<module 'time' (built-in)>,0.9831247350061221
XZC,<module 'time' (built-in)>,0.9846130651348111
XZC,<module 'time' (built-in)>,0.9849444173357653
XZC,<module 'time' (built-in)>,0.9852759926319563
XZC,<module 'time' (built-in)>,0.9847787133624583
XZC,<module 'time' (built-in)>,0.9851101770828763
XZC,<module 'time' (built-in)>,0.9849183715115971
XZC,<module 'time' (built-in)>,0.9849444173357653
XZC,<module 'time' (built-in)>,0.9851930778804092
XZC,<module 'time' (built-in)>,0.9849444173357653
XZC,<module 'time' (built-in)>,0.9846130651348111
XZC,<module 'time' (built-in)>,0.9848615583791456
XZC,<module 'time' (built-in)>,0.9848615583791456
XZC,<module 'time' (built-in)>,0.9848615583791456
XZC,<module 'time' (built-in)>,0.9851101770828763
XZC,<module 'time' (built-in)>,0.9851101770828763
XZC,<module 'time' (built-in)>,0.9851101770828763
XZC,<module 'time' (built-in)>,0.9844474726246976
XZC,<module 'time' (built-in)>,0.9853589213410406
XZC,<module 'time' (built-in)>,0.9851669418081005
XZC,<module 'time' (built-in)>,0.9851669418081005
XZC,<module 'time' (built-in)>,0.9852498264574199
XZC,<module 'time' (built-in)>,0.9849444173357653
XZC,<module 'time' (built-in)>,0.9854156376029021
XZC,<module 'time' (built-in)>,0.9851101770828763
XZC,<module 'time' (built-in)>,0.9849444173357653
XZC,<module 'time' (built-in)>,0.9849444173357653
XZC,<module 'time' (built-in)>,0.9851101770828763
XZC,<module 'time' (built-in)>,0.9848615583791456
XZC,<module 'time' (built-in)>,0.9850272902358354
XZC,<module 'time' (built-in)>,0.9850272902358354
XZC,<module 'time' (built-in)>,0.9851101770828763
XZC,<module 'time' (built-in)>,0.9851101770828763
XZC,<module 'time' (built-in)>,0.9851101770828763
XZC,<module 'time' (built-in)>,0.9851930778804092
XZC,<module 'time' (built-in)>,0.9839510291185833
XZC,<module 'time' (built-in)>,0.9856077912487713
XZC,<module 'time' (built-in)>,0.9858702533862322
XZC,<module 'time' (built-in)>,0.9857872537016572
XZC,<module 'time' (built-in)>,0.9859532670485249
XZC,<module 'time' (built-in)>,0.9826435884078789
XZC,<module 'time' (built-in)>,0.9831386229612329
XZC,<module 'time' (built-in)>,0.9838565101441888
XZC,<module 'time' (built-in)>,0.9932556607802636
XZC,<module 'time' (built-in)>,0.9932556607802636
XZC,<module 'time' (built-in)>,0.993005260193512
XZC,<module 'time' (built-in)>,0.9930887130265396
XZC,<module 'time' (built-in)>,0.9930887130265396
XZC,<module 'time' (built-in)>,0.9930887130265396
XZC,<module 'time' (built-in)>,0.9930887130265396
XZC,<module 'time' (built-in)>,0.9930887130265396
XZC,<module 'time' (built-in)>,0.9929218213849923
XZC,<module 'time' (built-in)>,0.9930887130265396
XZC,<module 'time' (built-in)>,0.9922548153751611
XZC,<module 'time' (built-in)>,0.993172179887611
XZC,<module 'time' (built-in)>,0.993172179887611
XZC,<module 'time' (built-in)>,0.993172179887611
XZC,<module 'time' (built-in)>,0.9932556607802636
XZC,<module 'time' (built-in)>,0.9915887049007968
XZC,<module 'time' (built-in)>,0.9921715026282784
XZC,<module 'time' (built-in)>,0.9919216483088049
XZC,<module 'time' (built-in)>,0.9924214828506588
XZC,<module 'time' (built-in)>,0.9933391557080357
XZC,<module 'time' (built-in)>,0.9934931617786881
XZC,<module 'time' (built-in)>,0.9823839994653134
XZC,<module 'time' (built-in)>,0.982229561152447
XZC,<module 'time' (built-in)>,0.982559833365343
XZC,<module 'time' (built-in)>,0.9824772444913948
XZC,<module 'time' (built-in)>,0.9836347536576724
XZC,<module 'time' (built-in)>,0.9823121083884462
XZC,<module 'time' (built-in)>,0.9823795198640735
XZC,<module 'time' (built-in)>,0.9826272410172715
XZC,<module 'time' (built-in)>,0.982462079702704
XZC,<module 'time' (built-in)>,0.9830403873513687
XZC,<module 'time' (built-in)>,0.9823795198640735
XZC,<module 'time' (built-in)>,0.982229561152447
XZC,<module 'time' (built-in)>,0.9823946695002623
XZC,<module 'time' (built-in)>,0.982229561152447
XZC,<module 'time' (built-in)>,0.9824772444913948
XZC,<module 'time' (built-in)>,0.9833037585357214
XZC,<module 'time' (built-in)>,0.9833037585357214
XZC,<module 'time' (built-in)>,0.9838003347962394
XZC,<module 'time' (built-in)>,0.9838003347962394
XZC,<module 'time' (built-in)>,0.9838003347962394
XZC,<module 'time' (built-in)>,0.9838831462722325
XZC,<module 'time' (built-in)>,0.9838831462722325
XZC,<module 'time' (built-in)>,0.9838831462722325
XZC,<module 'time' (built-in)>,0.9838003347962394
XZC,<module 'time' (built-in)>,0.9838003347962394
XZC,<module 'time' (built-in)>,0.9838003347962394
XZC,<module 'time' (built-in)>,0.9838831462722325
XZC,<module 'time' (built-in)>,0.9838831462722325
XZC,<module 'time' (built-in)>,0.9853761404243906
XZC,<module 'time' (built-in)>,0.9858132880339998
XZC,<module 'time' (built-in)>,0.98670887420983
XZC,<module 'time' (built-in)>,0.9869690994319714
XZC,<module 'time' (built-in)>,0.9838831462722325
XZC,<module 'time' (built-in)>,0.983965971690725
XZC,<module 'time' (built-in)>,0.9855423084075988
XZC,<module 'time' (built-in)>,0.9855423084075988
XZC,<module 'time' (built-in)>,0.9841316643692953
XZC,<module 'time' (built-in)>,0.9842974128601366
XZC,<module 'time' (built-in)>,0.986737738274719
XZC,<module 'time' (built-in)>,0.9884995355321795
XZC,<module 'time' (built-in)>,0.9879167919959891
XZC,<module 'time' (built-in)>,0.9871324627237819
XZC,<module 'time' (built-in)>,0.9891555379116828
XZC,<module 'time' (built-in)>,0.9861142568255311
XZC,<module 'time' (built-in)>,0.9883928619285769
XZC,<module 'time' (built-in)>,0.988476298773244
XZC,<module 'time' (built-in)>,0.9887266938501943
XZC,<module 'time' (built-in)>,0.9886432147304838
XZC,<module 'time' (built-in)>,0.9867070553532098
XZC,<module 'time' (built-in)>,0.9886535721410299
XZC,<module 'time' (built-in)>,0.9902518983758546
XZC,<module 'time' (built-in)>,0.9886432147304838
XZC,<module 'time' (built-in)>,0.988476298773244
XZC,<module 'time' (built-in)>,0.9867070553532098
XZC,<module 'time' (built-in)>,0.988476298773244
XZC,<module 'time' (built-in)>,0.9888205180329821
XZC,<module 'time' (built-in)>,0.9886432147304838
XZC,<module 'time' (built-in)>,0.9902412371680871
XZC,<module 'time' (built-in)>,0.9866137659467596
XZC,<module 'time' (built-in)>,0.9883094391684546
XZC,<module 'time' (built-in)>,0.9901576372324882
XZC,<module 'time' (built-in)>,0.9901576372324882
XZC,<module 'time' (built-in)>,0.9882260304893111
XZC,<module 'time' (built-in)>,0.9885597497060234
XZC,<module 'time' (built-in)>,0.9861974732185121
XZC,<module 'time' (built-in)>,0.9883198494162565
XZC,<module 'time' (built-in)>,0.9890829669612459
XZC,<module 'time' (built-in)>,0.9877258739154662
XZC,<module 'time' (built-in)>,0.9889053299341336
XZC,<module 'time' (built-in)>,0.9854490309165503
XZC,<module 'time' (built-in)>,0.9873927173680623
XZC,<module 'time' (built-in)>,0.9894893455681114
XZC,<module 'time' (built-in)>,0.9845342460415395
XZC,<module 'time' (built-in)>,0.9967764814346987
XZC,<module 'time' (built-in)>,0.9898345104814821
XZC,<module 'time' (built-in)>,0.9902872477175614
XZC,<module 'time' (built-in)>,0.9898345104814821
XZC,<module 'time' (built-in)>,0.9897509589907688
XZC,<module 'time' (built-in)>,0.9900016557888921
XZC,<module 'time' (built-in)>,0.9899180760796653
XZC,<module 'time' (built-in)>,0.9899180760796653
XZC,<module 'time' (built-in)>,0.9899180760796653
XZC,<module 'time' (built-in)>,0.9911568052397313
XZC,<module 'time' (built-in)>,0.9909745521480533
XZC,<module 'time' (built-in)>,0.990890897365667
XZC,<module 'time' (built-in)>,0.990236200253019
XZC,<module 'time' (built-in)>,0.9913243719016483
XZC,<module 'time' (built-in)>,0.9921472039720811
XZC,<module 'time' (built-in)>,0.991240581489012
XZC,<module 'time' (built-in)>,0.9910582210565428
XZC,<module 'time' (built-in)>,0.9897347725205925
XZC,<module 'time' (built-in)>,0.9899854228935084
XZC,<module 'time' (built-in)>,0.9898345104814821
XZC,<module 'time' (built-in)>,0.9899180760796653
XZC,<module 'time' (built-in)>,0.985672677947276
XZC,<module 'time' (built-in)>,0.9848680751924547
XZC,<module 'time' (built-in)>,0.9846188046090094
XZC,<module 'time' (built-in)>,0.9841219543108257
XZC,<module 'time' (built-in)>,0.9842049885627923
XZC,<module 'time' (built-in)>,0.9853689410750308
XZC,<module 'time' (built-in)>,0.9860561130570542
XZC,<module 'time' (built-in)>,0.9796405296433176
XZC,<module 'time' (built-in)>,0.9826506819272375
XZC,<module 'time' (built-in)>,0.9842390181588012
XZC,<module 'time' (built-in)>,0.9825575168098433
XZC,<module 'time' (built-in)>,0.9842390181588012
XZC,<module 'time' (built-in)>,0.9818542909567792
XZC,<module 'time' (built-in)>,0.9856187177394352
XZC,<module 'time' (built-in)>,0.9874621587072425
XZC,<module 'time' (built-in)>,0.9862514771333486
XZC,<module 'time' (built-in)>,0.9857429441562985
XZC,<module 'time' (built-in)>,0.984659893254166
XZC,<module 'time' (built-in)>,0.9825555019453042
XZC,<module 'time' (built-in)>,0.9844934812390819
XZC,<module 'time' (built-in)>,0.9861681295902798
XZC,<module 'time' (built-in)>,0.9853994760070635
XZC,<module 'time' (built-in)>,0.9844495930220278
XZC,<module 'time' (built-in)>,0.9832544588218358
XZC,<module 'time' (built-in)>,0.9851107865572747
XZC,<module 'time' (built-in)>,0.9857856768788716
XZC,<module 'time' (built-in)>,0.9857856768788716
XZC,<module 'time' (built-in)>,0.985559005043283
XZC,<module 'time' (built-in)>,0.9818552220966277
XZC,<module 'time' (built-in)>,0.9839583528500364
XZC,<module 'time' (built-in)>,0.9868332119464766
XZC,<module 'time' (built-in)>,0.9879736498973642
XZC,<module 'time' (built-in)>,0.986462779232184
XZC,<module 'time' (built-in)>,0.9878064376353862
XZC,<module 'time' (built-in)>,0.9866298064552169
